VehicleID,Manufacturer,Model,Fuel Type,Fuel Efficiency,EFF (km/l)/(km/kwh),Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Year
00426_LandRover_rangesport=Petrol,Land Rover,range sport,Petrol,8.5-13.16,10.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00427_LandRover_rangesportautobiography=Hybrid,Land Rover,range sport autobiography,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2015
00428_LandRover_rangesportautobiography=Petrol,Land Rover,range sport autobiography,Petrol,8.5-13.16,10.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018–2019
00429_LandRover_rangesportautobiographyhse=Diesel,Land Rover,range sport autobiography hse,Diesel,11.3-13.6,12.4,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00430_LandRover_rangesporthse=Diesel,Land Rover,range sport hse,Diesel,11.3-13.6,12.4,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017–2018
00431_LandRover_rangesportp400hse=Petrol,Land Rover,range sport p400 hse,Petrol,8.6-13.16,10.9,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019
00432_LandRover_rangesportp400eautobioghraphy=Hybrid,Land Rover,range sport p400e autobioghraphy,Hybrid,14.8,14.8,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00433_LandRover_rangevelar=Petrol,Land Rover,range velar,Petrol,13-16,14.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00434_LandRover_rangevelard240=Diesel,Land Rover,range velar d240,Diesel,17.2,17.2,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00435_LandRover_rangevelarr-dynamic=Petrol,Land Rover,range velar r-dynamic,Petrol,13-16,14.5,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00436_LandRover_rangevelarr-dynamicd240hse=Diesel,Land Rover,range velar r-dynamic d240 hse,Diesel,17.2,17.2,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019
00437_LandRover_rangevogue=Petrol,Land Rover,range vogue,Petrol,6-12.8,9.4,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00438_LandRover_rangevogueautobiography=Diesel,Land Rover,range vogue autobiography,Diesel,8-13.16,10.6,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2015
00439_LandRover_rangevogueautobiography=Hybrid,Land Rover,range vogue autobiography,Hybrid,22,22.0,suv,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2018
00440_LandRover_rangevogueautobiography=Petrol,Land Rover,range vogue autobiography,Petrol,6-12.8,9.4,5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2019,
00441_Lexus_lbx=Hybrid,Lexus,lbx,Hybrid,16-20.4,18.2,suv,5,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00442_Lexus_lbxelegant=Hybrid,Lexus,lbx elegant,Hybrid,16-20.4,18.2,suv,5,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00443_Lexus_lm500h=Hybrid,Lexus,lm500h,Hybrid,15.15,15.15,mpv,7,139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00444_Lexus_ls500=Petrol,Lexus,ls500,Petrol,9.5-15.9,12.7,sedan,5,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00445_Lexus_ls600h=Hybrid,Lexus,ls600h,Hybrid,8.1,8.1,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2008
00446_Lexus_ls600hlwb=Hybrid,Lexus,ls600h lwb,Hybrid,8.1,8.1,sedan,5,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2010
00447_Lexus_lx500d=Diesel,Lexus,lx500d,Diesel,11.2,11.2,suv,5,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00448_Lexus_lx570=Petrol,Lexus,lx570,Petrol,5.5,5.5,suv,5,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2017
00449_Lexus_lx600=Petrol,Lexus,lx600,Petrol,7-8,7.5,suv,7,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023–2024
00450_Lexus_rx400=Hybrid,Lexus,rx400,Hybrid,14,14.0,suv,5,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2007
00451_Lexus_rx400h=Hybrid,Lexus,rx400h,Hybrid,12.3,12.3,suv,5,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2008
00452_Lexus_rx450h=Hybrid,Lexus,rx450h,Hybrid,16.7,16.7,suv,5,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2009,2011"
00453_MG_epplus=Electric,MG,ep plus,Electric,7.55,7.55,station wagon,5,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023
00454_MG_mg4vlongrange=Electric,MG,mg4 v long range,Electric,5.8,5.8,hatchback,5,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00455_MG_mg4xpower=Electric,MG,mg4 xpower,Electric,5.2,5.2,hatchback,5,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2024
00456_MG_mg4xpoweri-smart=Electric,MG,mg4 xpower i-smart,Electric,5.9,5.9,hatchback,5,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00457_MG_zs=Petrol,MG,zs,Petrol,15-17,16.0,suv,5,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"2018,2019,2021"
00458_Mahindra_bolero=Diesel,Mahindra,bolero,Diesel,12-15.5,13.8,pickup,2,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024
00459_Mahindra_boleromaxitruckplus=Diesel,Mahindra,bolero maxi truck plus,Diesel,12-15.5,13.8,pickup,2,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2014
00460_Mahindra_e2o=Electric,Mahindra,e2o,Electric,9,9.0,hatchback,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2021
00461_Mahindra_genio=Diesel,Mahindra,genio,Diesel,13.2-15.96,14.6,pickup,5,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2014
00462_Mahindra_kuv100=Petrol,Mahindra,kuv100,Petrol,18.15,18.15,suv,6,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2020–2021
00463_Mahindra_kuv100=Diesel,Mahindra,kuv100,Diesel,25.32,25.32,suv,6,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2022–2024
00464_Mahindra_scorpio=Diesel,Mahindra,scorpio,Diesel,14-18,16.0,suv,7,209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2011
00465_Mahindra_xuv3xo=Petrol,Mahindra,xuv 3xo,Petrol,18.06-20.1,19.1,suv,5,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2025
00466_Mahindra_xuv500=Diesel,Mahindra,xuv500,Diesel,15.1,15.1,suv,7,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2011
00467_MarutiSuzuki_800=Petrol,Maruti Suzuki,800,Petrol,20,20.0,hatchback,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2005–2012
00468_MarutiSuzuki_a-star=Petrol,Maruti Suzuki,a-star,Petrol,16.98-19,18.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2011–2012
00469_MarutiSuzuki_a-starvxi=Petrol,Maruti Suzuki,a-star vxi,Petrol,16.98-19,18.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2011
00470_MarutiSuzuki_alto800=Petrol,Maruti Suzuki,alto 800,Petrol,22.05,22.05,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2011,2014,2015"
00471_MarutiSuzuki_alto800lxi=Petrol,Maruti Suzuki,alto 800 lxi,Petrol,22.05,22.05,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2008,2015"
00472_MarutiSuzuki_altok10=Petrol,Maruti Suzuki,alto k10,Petrol,20,20.0,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2011,2015"
00473_MarutiSuzuki_altok10vxi=Petrol,Maruti Suzuki,alto k10 vxi,Petrol,20,20.0,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2011–2013
00474_MarutiSuzuki_altolxi=Petrol,Maruti Suzuki,alto lxi,Petrol,21,21.0,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00475_MarutiSuzuki_altovxi=Petrol,Maruti Suzuki,alto vxi,Petrol,20,20.0,hatchback,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019
00476_MarutiSuzuki_baleno=Petrol,Maruti Suzuki,baleno,Petrol,22.35-22.94,22.6,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016–2020
00477_MarutiSuzuki_celerio=Petrol,Maruti Suzuki,celerio,Petrol,25.24-26.68,26.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014–2016
00478_MarutiSuzuki_celeriovxi=Petrol,Maruti Suzuki,celerio vxi,Petrol,25.24-26.68,26.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014–2016
00479_MarutiSuzuki_celeriox=Petrol,Maruti Suzuki,celerio x,Petrol,25.24-26.68,26.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00480_MarutiSuzuki_celeriozxi=Petrol,Maruti Suzuki,celerio zxi,Petrol,25.24-26.68,26.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00481_MarutiSuzuki_celeriozxielegance=Petrol,Maruti Suzuki,celerio zxi elegance,Petrol,25.24-26.68,26.0,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
00482_MarutiSuzuki_estilo=Petrol,Maruti Suzuki,estilo,Petrol,19-19.5,19.2,hacthback,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
00483_MarutiSuzuki_estilovxi=Petrol,Maruti Suzuki,estilo vxi,Petrol,19-19.5,19.2,hacthback,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2010
00484_MarutiSuzuki_ritz=Petrol,Maruti Suzuki,ritz,Petrol,17.16-18.5,17.8,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
00485_MarutiSuzuki_wagonr=Petrol,Maruti Suzuki,wagon r,Petrol,21.79-25.19,23.5,hatchback,5,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00486_MarutiSuzuki_zenlxi=Petrol,Maruti Suzuki,zen lxi,Petrol,13.86-17.3,15.6,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2006
00487_MarutiSuzuki_zenvx=Petrol,Maruti Suzuki,zen vx,Petrol,13.86-17.3,15.6,hatchback,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2006
00488_Mazda_2=Hybrid,Mazda,2,Hybrid,26.3,26.3,hatchback / sedan,5,147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00489_Mazda_3=Petrol,Mazda,3,Petrol,13-16,14.5,hatchback / sedan,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2011,2014,2016"
00490_Mazda_3bm=Petrol,Mazda,3 bm,Petrol,13-16,14.5,hatchback / sedan,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014
00491_Mazda_6=Petrol,Mazda,6,Petrol,11-17,14.0,sedan / wagon,5,165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2013
00492_Mazda_6skyactiv=Petrol,Mazda,6 skyactiv,Petrol,11-17,14.0,sedan / wagon,5,165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2015
00493_Mazda_axela=Petrol,Mazda,axela,Petrol,12-15,13.5,sedan / hatchback,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2010
00494_Mazda_axela=Hybrid,Mazda,axela,Hybrid,14-22,18.0,sedan / hatchback,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014
00495_Mazda_axelaskyactiv=Hybrid,Mazda,axela skyactiv,Hybrid,14-22,18.0,sedan / hatchback,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
00496_Mazda_axelaskyactiv=Hybrid,Mazda,axela skyactiv,Hybrid,14-22,18.0,sedan / hatchback,5,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014
00497_Mazda_cx-5=Diesel,Mazda,cx-5,Diesel,10-15,12.5,suv,5,193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2013
00498_Mazda_demio=Petrol,Mazda,demio,Petrol,16-24,20.0,hatchback / sedan,5,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2009–2010
00499_Mazda_flair=Hybrid,Mazda,flair,Hybrid,17-26.4,21.7,kei / hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00500_Mazda_flaircrossover=Petrol,Mazda,flair crossover,Petrol,17-30,23.5,kei/hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015
00501_Mazda_flaircustom=Petrol,Mazda,flair custom,Petrol,17-30,23.5,kei/hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00502_Mazda_flaircustom=Hybrid,Mazda,flair custom,Hybrid,17-26.4,21.7,kei/hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00503_Mazda_flairspacia=Hybrid,Mazda,flair spacia,Hybrid,17-26.4,21.7,kei/hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00504_Mazda_flairxg=Hybrid,Mazda,flair xg,Hybrid,17-26.4,21.7,kei/hatchback,5,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00505_MercedesBenz_a180amgpremiumplus=Hybrid,Mercedes Benz,a180 amg premium plus,Hybrid,14.9,14.9,hatchback,5,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023
00506_MercedesBenz_a180amgpremiumplus=Petrol,Mercedes Benz,a180 amg premium plus,Petrol,16.1,16.1,hatchback,5,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024
00507_MercedesBenz_a250eamgpremiumplus=Hybrid,Mercedes Benz,a250e amg premium plus,Hybrid,14.9,14.9,hatchback/sedan,5,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022
00508_MercedesBenz_a45amg=Petrol,Mercedes Benz,a45 amg,Petrol,12,12.0,hatchback,5,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
00509_MercedesBenz_b250e=Hybrid,Mercedes Benz,b250e,Hybrid,13.8,13.8,hatchback,5,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015–2016
00510_MercedesBenz_c160=Petrol,Mercedes Benz,c160,Petrol,15.6,15.6,sedan,5,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00511_MercedesBenz_c180=Petrol,Mercedes Benz,c180,Petrol,15-17,16.0,sedan,5,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2005,2011,2012"
00512_MercedesBenz_c180amg=Petrol,Mercedes Benz,c180 amg,Petrol,15-17,16.0,sedan,5,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00513_MercedesBenz_c180amgavangarde=Hybrid,Mercedes Benz,c180 amg avangarde,Hybrid,10.3,10.3,sedan,5,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00514_MercedesBenz_c180cabriolet=Petrol,Mercedes Benz,c180 cabriolet,Petrol,10-12,11.0,sedan,5,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
00515_MercedesBenz_c200=Petrol,Mercedes Benz,c200,Petrol,16.9,16.9,sedan,5,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019
00516_MercedesBenz_c200amg=Petrol,Mercedes Benz,c200 amg,Petrol,16.9,16.9,sedan,5,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00517_MercedesBenz_c200amgpremiumplus=Petrol,Mercedes Benz,c200 amg premium plus,Petrol,16.9,16.9,sedan,5,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2018,2019,2022"
00518_MercedesBenz_c200amgpremiumplus=Petrol,Mercedes Benz,c200 amg premium plus,Petrol,16.9,16.9,sedan,5,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023–2025
00519_MercedesBenz_c220=Diesel,Mercedes Benz,c220,Diesel,16-19,17.5,sedan,5,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012–2013
00520_MercedesBenz_c220cdi=Diesel,Mercedes Benz,c220 cdi,Diesel,16-19,17.5,sedan,5,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
00521_MercedesBenz_c230=Petrol,Mercedes Benz,c230,Petrol,9.4-10.4,9.9,sedan,5,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2006
00522_MercedesBenz_c350e=Hybrid,Mercedes Benz,c350 e,Hybrid,16.3,16.3,sedan,5,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
00523_MercedesBenz_cla180amg=Petrol,Mercedes Benz,cla 180 amg,Petrol,14-17,15.5,sedan,5,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2016,2017,2024"
00524_MercedesBenz_cla180premiumplus=Petrol,Mercedes Benz,cla 180 premium plus,Petrol,14-17,15.5,sedan,5,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022
00525_MercedesBenz_cla200=Petrol,Mercedes Benz,cla 200,Petrol,15-17,16.0,sedan,5,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
00526_MercedesBenz_cla200amg=Petrol,Mercedes Benz,cla 200 amg,Petrol,15-17,16.0,sedan,5,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2020
00527_MercedesBenz_cla200amgpremiumplus=Petrol,Mercedes Benz,cla 200 amg premium plus,Petrol,15-17,16.0,sedan,5,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019–2020
00528_MercedesBenz_cla200premierplus=Petrol,Mercedes Benz,cla 200 premier plus,Petrol,15-17,16.0,sedan,5,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019
00529_MercedesBenz_cla250=Hybrid,Mercedes Benz,cla 250,Hybrid,14.3-16.2,15.2,sedan,5,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00530_MercedesBenz_cla250amgpremiumplus=Hybrid,Mercedes Benz,cla 250 amg premium plus,Hybrid,14.3-16.2,15.2,sedan,5,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024–2025
00531_MercedesBenz_cla250premiumplus=Electric,Mercedes Benz,cla 250 premium plus,Electric,7.1-8.2,7.6,sedan,5,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2026
00532_MercedesBenz_cla250e=Hybrid,Mercedes Benz,cla 250e,Hybrid,18.5-20.3,19.4,hatchback/sedan,5,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024–2025
00533_MercedesBenz_cla250epremiumplus=Hybrid,Mercedes Benz,cla 250e premium plus,Hybrid,18.5-20.3,19.4,hatchback/sedan,5,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
00534_MercedesBenz_cla45amg=Petrol,Mercedes Benz,cla45 amg,Petrol,15,15.0,hatchback,5,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
00535_MercedesBenz_e200=Diesel,Mercedes Benz,e200,Diesel,15-21.5,18.2,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
00536_MercedesBenz_e200=Petrol,Mercedes Benz,e200,Petrol,10-12,11.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
00537_MercedesBenz_e200amg=Diesel,Mercedes Benz,e200 amg,Diesel,15-21.5,18.2,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
00538_MercedesBenz_e200amg=Petrol,Mercedes Benz,e200 amg,Petrol,10-12,11.0,sedan,5,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2019,2023"
00539_MercedesBenz_e200amgpremiumplus=Petrol,Mercedes Benz,e200 amg premium plus,Petrol,10-12,11.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
00540_MercedesBenz_e200amgpremiumplus=Petrol,Mercedes Benz,e200 amg premium plus,Petrol,10-12,11.0,sedan,5,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2022,2023,2025"
00541_MercedesBenz_e200avantgarde=Petrol,Mercedes Benz,e200 avantgarde,Petrol,10-12,11.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
00542_MercedesBenz_e200cabriolet=Petrol,Mercedes Benz,e200 cabriolet,Petrol,10-12,11.0,convertible,4,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2022
00543_MercedesBenz_e200straight=Petrol,Mercedes Benz,e200 straight,Petrol,10-12,11.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
00544_MercedesBenz_e200w211=Petrol,Mercedes Benz,e200 w211,Petrol,8-10,9.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006
00545_MercedesBenz_e200w212=Petrol,Mercedes Benz,e200 w212,Petrol,8-10,9.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010
00546_MercedesBenz_e200w212cgi=Petrol,Mercedes Benz,e200 w212 cgi,Petrol,8-10,9.0,sedan,5,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010
00547_MercedesBenz_e220=Diesel,Mercedes Benz,e220,Diesel,12-18,15.0,sedan / wagon / coupe ,5,111,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"2011,2015,2019"
00548_MercedesBenz_e220amgstraight=Diesel,Mercedes Benz,e220 amg straight,Diesel,12-18,15.0,sedan / wagon / coupe ,5,111,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
00549_MercedesBenz_e250=Diesel,Mercedes Benz,e250,Diesel,15-18,16.5,sedan,5,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
00550_MercedesBenz_e250amgbluetech=Diesel,Mercedes Benz,e250 amg bluetech,Diesel,13-15,14.0,sedan,5,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
00551_MercedesBenz_e300=Diesel,Mercedes Benz,e300,Diesel,10-15,12.5,sedan,5,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014–2016
00552_MercedesBenz_e300amg=Petrol,Mercedes Benz,e300 amg,Petrol,12-15,13.5,sedan,5,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017–2018
00553_MercedesBenz_e300amgpremiumplus=Hybrid,Mercedes Benz,e300 amg premium plus,Hybrid,18-23.1,20.6,sedan,5,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
00554_MercedesBenz_e300bluetech=Hybrid,Mercedes Benz,e300 bluetech,Hybrid,23.8,23.8,sedan,5,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
00555_MercedesBenz_e350=Petrol,Mercedes Benz,e350,Petrol,10.9-15,12.9,sedan,5,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017–2018
00556_MercedesBenz_e350amgpremiumplus=Petrol,Mercedes Benz,e350 amg premium plus,Petrol,10.2,10.2,sedan,5,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
00557_MercedesBenz_eqb250amg=Electric,Mercedes Benz,eqb 250 amg,Electric,5.81,5.81,suv,5,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024
00558_MercedesBenz_eqb300amgpremiumplus=Electric,Mercedes Benz,eqb 300 amg premium plus,Electric,6.12,6.12,suv,5,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023
00559_MercedesBenz_eqe300amg=Electric,Mercedes Benz,eqe 300 amg,Electric,5.3-6.3,5.8,sedan,5,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024
00560_MercedesBenz_eqe300amgpremiumplus=Electric,Mercedes Benz,eqe 300 amg premium plus,Electric,5.3-6.3,5.8,sedan,5,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024
00561_MercedesBenz_eqs450amg=Electric,Mercedes Benz,eqs 450 amg,Electric,3.3-3.6,3.5,sedan,5,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024
